Country,Region,District,Aimak,Locality,AltNames,OldName,SearchString,LocalityType,Population
Кыргызстан,Джалал-Абадская,Ала-Букинский,Кек-Серекский,Бирлешкен,,,,село,749
Кыргызстан,Джалал-Абадская,Ала-Букинский,Кек-Серекский,Кош-Болот,,,,село,1112
Кыргызстан,Джалал-Абадская,Ала-Букинский,Кек-Серекский,Сара-Кол,,,,село,518
Кыргызстан,Джалал-Абадская,Ала-Букинский,Кек-Серекский,Тёлёкё,,,,село,614
Кыргызстан,Джалал-Абадская,Ала-Букинский,Ак-Тамский,Ак-Там,,,,село,5574
Кыргызстан,Джалал-Абадская,Ала-Букинский,Ак-Тамский,Джапа-Салды,,,,село,2739
Кыргызстан,Джалал-Абадская,Ала-Букинский,Ак-Тамский,Кызыл-Ата,,,,село,2942
Кыргызстан,Джалал-Абадская,Ала-Букинский,Ак-Коргонский,Ак-Коргон,,,,село,8360
Кыргызстан,Джалал-Абадская,Ала-Букинский,Ак-Коргонский,Сафедбулан,,,,село,7189
Кыргызстан,Джалал-Абадская,Ала-Букинский,Ак-Коргонский,Падек,,,,село,4140
Кыргызстан,Джалал-Абадская,Ала-Букинский,Ак-Коргонский,Баястан,,,,село,6853
Кыргызстан,Джалал-Абадская,Ала-Букинский,Первомайский,Айры-Там,,,,село,6074
Кыргызстан,Джалал-Абадская,Ала-Букинский,Первомайский,Ак-Башат,,,,село,1832
Кыргызстан,Джалал-Абадская,Ала-Букинский,Первомайский,Алма-Бель,,,,село,380
Кыргызстан,Джалал-Абадская,Ала-Букинский,Первомайский,Джаны-Шаар,,,,село,1963
Кыргызстан,Джалал-Абадская,Ала-Букинский,Первомайский,Кара-Ункюр,,,,село,1416
Кыргызстан,Джалал-Абадская,Ала-Букинский,Первомайский,Ажек,,,,село,2966
Кыргызстан,Джалал-Абадская,Ала-Букинский,Первомайский,Совет-Сай,,,,село,1176
Кыргызстан,Джалал-Абадская,Базар-Коргонский,,Базар-Коргон,,,,город,61526
Кыргызстан,Джалал-Абадская,Базар-Коргонский,Акманский,Джаны-Акман,,,,село,4069
Кыргызстан,Джалал-Абадская,Базар-Коргонский,Акманский,Джараке,,,,село,3369
Кыргызстан,Джалал-Абадская,Базар-Коргонский,Акманский,Кайырма,,,,село,2632
Кыргызстан,Джалал-Абадская,Базар-Коргонский,Акманский,Колот,,,,село,2794
Кыргызстан,Джалал-Абадская,Базар-Коргонский,Акманский,Кош-Коргон,,,,село,3233
Кыргызстан,Джалал-Абадская,Базар-Коргонский,Акманский,Таш-Булак,,,,село,743
Кыргызстан,Джалал-Абадская,Базар-Коргонский,Бешик-Жонский,Бешик-Джон,,,,село,5381
Кыргызстан,Джалал-Абадская,Базар-Коргонский,Бешик-Жонский,Джон,,,,село,2291
Кыргызстан,Джалал-Абадская,Базар-Коргонский,Бешик-Жонский,Баймундуз,,,,село,3926
Кыргызстан,Джалал-Абадская,Базар-Коргонский,Бешик-Жонский,Карача,,,,село,3638
Кыргызстан,Джалал-Абадская,Базар-Коргонский,Бешик-Жонский,Кёк-Алма,,,,село,2718
Кыргызстан,Джалал-Абадская,Базар-Коргонский,Арстанбапский,Арсланбоб,,,,село,16976
Кыргызстан,Джалал-Абадская,Базар-Коргонский,Арстанбапский,Бель-Терек,,,,село,1405
Кыргызстан,Джалал-Абадская,Базар-Коргонский,Арстанбапский,Гумхана,,,,село,2270
Кыргызстан,Джалал-Абадская,Базар-Коргонский,Арстанбапский,Дашман,,,,село,0
Кыргызстан,Джалал-Абадская,Базар-Коргонский,Арстанбапский,Джай-Терек,,,,село,3229
Кыргызстан,Джалал-Абадская,Базар-Коргонский,Арстанбапский,Джарадар,,,,село,668
Кыргызстан,Джалал-Абадская,Базар-Коргонский,Моголский,Оогон-Талаа,,,,село,3359
Кыргызстан,Джалал-Абадская,Базар-Коргонский,Моголский,Бувакол,,,,село,0
Кыргызстан,Джалал-Абадская,Базар-Коргонский,Моголский,Кайнар,,,,село,0
Кыргызстан,Джалал-Абадская,Базар-Коргонский,Моголский,Кара-Ой,,,,село,1148
Кыргызстан,Джалал-Абадская,Базар-Коргонский,Моголский,Кызыл-Суу,,,,село,727
Кыргызстан,Джалал-Абадская,Базар-Коргонский,Моголский,Коктонду,,,,село,4201
Кыргызстан,Джалал-Абадская,Базар-Коргонский,Моголский,Чарбак,,,,село,5825
Кыргызстан,Джалал-Абадская,Базар-Коргонский,Моголский,им.Чкалова,,,,село,1501
Кыргызстан,Джалал-Абадская,Базар-Коргонский,Кызыл-Ункюрский,Кызыл-Ункюр,,,,село,482
Кыргызстан,Джалал-Абадская,Базар-Коргонский,Кызыл-Ункюрский,Ак-Булак,,,,село,1826
Кыргызстан,Джалал-Абадская,Базар-Коргонский,Кызыл-Ункюрский,Джаз-Кечуу,,,,село,498
Кыргызстан,Джалал-Абадская,Базар-Коргонский,Кызыл-Ункюрский,Катар - Джангак,,,,село,1284
